SR_NUMBER,SR_TYPE,SR_SHORT_CODE,CREATED_DEPARTMENT,OWNER_DEPARTMENT,STATUS,ORIGIN,CREATED_DATE,LAST_MODIFIED_DATE,CLOSED_DATE,STREET_ADDRESS,CITY,STATE,ZIP_CODE,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,DUPLICATE,LEGACY_RECORD,LEGACY_SR_NUMBER,PARENT_SR_NUMBER,COMMUNITY_AREA,WARD,ELECTRICAL_DISTRICT,ELECTRICITY_GRID,POLICE_SECTOR,POLICE_DISTRICT,POLICE_BEAT,PRECINCT,SANITATION_DIVISION_DAYS,CREATED_HOUR,CREATED_DAY_OF_WEEK,CREATED_MONTH,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE,LOCATION
SR22-02052513,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/29/2022 10:22:07 AM,12/08/2022 07:38:10 AM,12/08/2022 07:38:10 AM,5337 W BELMONT AVE,,,,5337,W,BELMONT,AVE,false,false,,,19,30,,C015,1,25,2514,9,,10,3,11,1140073.937099904,1920659.737020176,41.938398001,-87.7606155,"(41.93839800094063, -87.7606155000019)"
SR22-02049967,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/28/2022 06:41:10 PM,12/05/2022 08:38:08 AM,12/05/2022 08:38:08 AM,11000 S HALSTED ST,,,,11000,S,HALSTED,ST,false,false,,,75,21,,N048,3,22,2233,2,,18,2,11,1172926.863561764,1831884.446119339,41.694124283,-87.642496854,"(41.69412428307893, -87.64249685357687)"
SR22-02048151,Restaurant Complaint,HFB,,Health,Completed,Internet,11/28/2022 02:27:00 PM,01/26/2023 09:19:33 AM,01/26/2023 09:19:33 AM,741 S DEARBORN ST,,,,741,S,DEARBORN,ST,false,false,,,32,4,,P024,2,01,0123,20,,14,2,11,1175970.617904998,1896889.319636911,41.872437001,-87.6294045,"(41.87243700094041, -87.6294045000019)"
SR22-02047985,Restaurant Complaint,HFB,,Health,Completed,Internet,11/28/2022 02:10:34 PM,11/30/2022 07:44:19 AM,11/30/2022 07:44:19 AM,1208 W WEBSTER AVE,,,,1208,W,WEBSTER,AVE,false,false,,,7,43,,M017,1,18,1811,39,,14,2,11,1167829.466463835,1914836.647572347,41.921865001,-87.658776,"(41.9218650009406, -87.65877600000191)"
SR22-02047957,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/28/2022 02:07:19 PM,11/29/2022 02:33:08 PM,11/29/2022 02:33:08 PM,3857 S DR MARTIN LUTHER KING JR DR,,,,3857,S,DR MARTIN LUTHER KING JR,DR,false,false,,,35,4,,R030,1,02,0212,30,,14,2,11,1179510.293050606,1879253.812823772,41.823963606,-87.616949078,"(41.823963605874376, -87.61694907849368)"
SR22-02047545,Restaurant Complaint,HFB,,Health,Completed,Internet,11/28/2022 01:25:50 PM,11/30/2022 07:39:13 AM,11/30/2022 07:39:13 AM,4312 W FULLERTON AVE,,,,4312,W,FULLERTON,AVE,true,false,,SR22-02047476,20,31,,F016,2,25,2524,41,,13,2,11,1147159.986882836,1915686.819499664,41.924619001,-87.7347,"(41.924619000940595, -87.73470000000191)"
SR22-02047476,Restaurant Complaint,HFB,,Health,Completed,Internet,11/28/2022 01:20:30 PM,11/30/2022 07:39:13 AM,11/30/2022 07:39:13 AM,4312 W FULLERTON AVE,,,,4312,W,FULLERTON,AVE,false,false,,,20,31,,F016,2,25,2524,41,,13,2,11,1147159.986882836,1915686.819499664,41.924619001,-87.7347,"(41.924619000940595, -87.73470000000191)"
SR22-02045299,Restaurant Complaint,HFB,,Health,Completed,Internet,11/28/2022 09:23:22 AM,12/05/2022 08:32:16 AM,12/05/2022 08:32:16 AM,7300 N WESTERN AVE,,,,7300,N,WESTERN,AVE,false,false,,,2,50,,J004,1,24,2411,9,,9,2,11,1158906.474143287,1948415.856527844,42.014196001,-87.690636,"(42.0141960009409, -87.6906360000019)"
SR22-02043361,Restaurant Complaint,HFB,,Health,Completed,Internet,11/27/2022 06:08:24 PM,01/24/2023 08:27:36 AM,01/24/2023 08:27:36 AM,4600 W BELMONT AVE,,,,4600,W,BELMONT,AVE,false,false,,,15,30,,E014,3,17,1731,31,,18,1,11,1145011.173628232,1920949.066278699,41.939100001,-87.7424625,"(41.93910000094065, -87.7424625000019)"
SR22-02042331,Restaurant Complaint,HFB,,Health,Completed,Internet,11/27/2022 12:35:55 PM,11/29/2022 02:32:12 PM,11/29/2022 02:32:12 PM,8645 S STONY ISLAND AVE,,,,8645,S,STONY ISLAND,AVE,false,false,,,45,8,,U042,1,04,0412,51,,12,1,11,1188532.508877738,1847801.948023329,41.737446001,-87.5848545,"(41.73744600093994, -87.5848545000019)"
SR22-02042194,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/27/2022 12:05:39 PM,12/05/2022 08:34:28 AM,12/05/2022 08:34:28 AM,4803 N PULASKI RD,,,,4803,N,PULASKI,RD,false,false,,,14,33,,G010,1,17,1712,30,,12,1,11,1148919.672262894,1931658.611982808,41.968413001,-87.7278195,"(41.96841300094076, -87.72781950000191)"
SR22-02040366,Restaurant Complaint,HFB,,Health,Completed,Internet,11/26/2022 05:51:05 PM,01/30/2023 08:38:48 AM,01/30/2023 08:38:48 AM,1225 W WRIGHTWOOD AVE,,,,1225,W,WRIGHTWOOD,AVE,false,false,,,7,32,,M016,3,19,1932,18,,17,7,11,1167571.049180001,1917330.557840101,41.928714001,-87.6596535,"(41.92871400094061, -87.65965350000192)"
SR22-02040154,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/26/2022 04:47:24 PM,01/23/2023 11:53:27 AM,01/23/2023 11:53:27 AM,705 S SEELEY AVE,,,,705,S,SEELEY,AVE,false,false,,,28,28,,K024,2,12,1225,46,,16,7,11,1162855.85148516,1897026.211436136,41.873097684,-87.677550596,"(41.87309768415724, -87.67755059550527)"
SR22-02039998,Restaurant Complaint,HFB,,Health,Completed,Internet,11/26/2022 04:09:36 PM,11/28/2022 08:57:25 AM,11/28/2022 08:57:25 AM,1959 W HOWARD ST,,,,1959,W,HOWARD,ST,false,false,,,1,49,,L004,2,24,2424,19,,16,7,11,1161807.932071666,1950261.422581174,42.019200001,-87.679908,"(42.01920000094091, -87.6799080000019)"
SR22-02039871,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/26/2022 03:40:36 PM,01/26/2023 10:35:09 AM,01/26/2023 10:35:09 AM,1459 E 53RD ST,,,,1459,E,53RD,ST,false,false,,,41,5,,T034,3,02,0234,24,,15,7,11,1187077.307973693,1870347.648937948,41.799348001,-87.5894715,"(41.7993480009402, -87.5894715000019)"
SR22-02039066,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/26/2022 12:27:21 PM,11/29/2022 02:28:45 PM,11/29/2022 02:28:45 PM,3952 W GRAND AVE,,,,3952,W,GRAND,AVE,false,false,,,23,26,,G019,3,25,2535,45,,12,7,11,1149654.407352482,1908977.558186117,41.906160001,-87.725709,"(41.906160000940545, -87.72570900000191)"
SR22-02038681,Restaurant Complaint,HFB,,Health,Completed,Internet,11/26/2022 09:52:47 AM,12/12/2022 07:59:53 AM,12/12/2022 07:59:53 AM,1027 W ADDISON ST,,,,1027,W,ADDISON,ST,false,false,,,6,44,,N014,2,19,1924,38,,9,7,11,1168654.874240757,1923984.030487164,41.946948001,-87.6554775,"(41.946948000940665, -87.65547750000192)"
SR22-02038102,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/26/2022 04:48:34 AM,12/23/2022 10:41:26 AM,12/23/2022 10:41:26 AM,3400 W ROOSEVELT RD,,,,3400,W,ROOSEVELT,RD,false,false,,,29,24,,H024,3,11,1133,26,,4,7,11,1153825.703503834,1894612.59905618,41.866659001,-87.710769,"(41.86665900094039, -87.71076900000192)"
SR22-02038093,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/26/2022 04:25:47 AM,12/05/2022 08:29:48 AM,12/05/2022 08:29:48 AM,3212 W ADDISON ST,,,,3212,W,ADDISON,ST,false,false,,,16,33,,H013,3,17,1733,16,,4,7,11,1154267.216345953,1923855.005072331,41.946894001,-87.708366,"(41.94689400094069, -87.70836600000192)"
SR22-02033708,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/25/2022 05:58:25 AM,12/05/2022 08:31:16 AM,12/05/2022 08:31:16 AM,2801 N CENTRAL PARK AVE,,,,2801,N,CENTRAL PARK,AVE,false,false,,,21,35,,H015,1,14,1412,15,,5,6,11,1151918.565047034,1918401.63358112,41.931976188,-87.717143103,"(41.93197618795356, -87.7171431033586)"
SR22-02031752,Restaurant Complaint,HFB,,Health,Completed,Internet,11/24/2022 10:15:31 AM,01/06/2023 09:29:59 AM,01/06/2023 09:29:59 AM,752 N OGDEN AVE,,,,752,N,OGDEN,AVE,false,false,,,24,27,,N021,1,12,1215,1,,10,5,11,1168825.609096334,1905329.770983367,41.895756001,-87.655392,"(41.89575600094051, -87.6553920000019)"
SR22-02031330,Restaurant Complaint,HFB,,Health,Completed,Internet,11/24/2022 08:04:44 AM,12/08/2022 07:32:50 AM,12/08/2022 07:32:50 AM,767 S STATE ST,,,,767,S,STATE,ST,false,false,,,32,4,,Q024,2,01,0123,16,,8,5,11,1176571.18093926,1896743.381249412,41.872023001,-87.627204,"(41.87202300094042, -87.6272040000019)"
SR22-02030680,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/23/2022 10:24:45 PM,12/02/2022 01:26:45 PM,12/02/2022 01:26:45 PM,5200 S LAKE PARK AVE,,,,5200,S,LAKE PARK,AVE,false,false,,,41,4,,T034,3,02,0234,27,,22,4,11,1187460.264076804,1870901.972058369,41.800860001,-87.5880495,"(41.80086000094016, -87.5880495000019)"
SR22-02030057,Restaurant Complaint,HFB,,Health,Completed,Mobile Device,11/23/2022 06:21:19 PM,11/25/2022 10:33:10 AM,11/25/2022 10:33:10 AM,2718 N LARAMIE AVE,,,,2718,N,LARAMIE,AVE,false,false,,,19,31,,C016,1,25,2514,20,,18,4,11,1141179.982809078,1917685.848170709,41.930217001,-87.756624,"(41.93021700094061, -87.75662400000193)"
SR22-02029987,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/23/2022 06:03:24 PM,12/01/2022 08:35:26 AM,12/01/2022 08:35:26 AM,1129 W ARGYLE ST,,,,1129,W,ARGYLE,ST,false,false,,,3,48,,N010,3,20,2033,35,,18,4,11,1167620.244379313,1933490.682248022,41.973057001,-87.6590055,"(41.97305700094076, -87.6590055000019)"
SR22-02029406,Restaurant Complaint,HFB,,Health,Completed,Internet,11/23/2022 03:35:00 PM,01/27/2023 02:29:09 PM,01/27/2023 02:29:09 PM,2100 W WARREN BLVD,,,,2100,W,WARREN,BLVD,false,false,,,28,27,,K022,2,12,1223,32,,15,4,11,1162349.700564185,1900418.857498607,41.882418001,-87.679314,"(41.88241800094046, -87.67931400000191)"
SR22-02028724,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/23/2022 01:51:26 PM,11/29/2022 02:29:50 PM,11/29/2022 02:29:50 PM,8239 S COTTAGE GROVE AVE,,,,8239,S,COTTAGE GROVE,AVE,false,false,,,44,8,,S041,3,06,0631,45,,13,4,11,1183108.93376259,1850356.247853268,41.744583001,-87.6046455,"(41.74458300093998, -87.60464550000191)"
SR22-02028550,Restaurant Complaint,HFB,Health,Health,Completed,E-Mail,11/23/2022 01:26:08 PM,11/29/2022 02:11:57 PM,11/29/2022 02:11:57 PM,1906 S STATE ST,,,,1906,S,STATE,ST,false,false,,,33,3,,P026,3,01,0131,3,,13,4,11,1176611.007527207,1891027.475722004,41.856337285,-87.627230384,"(41.856337285113376, -87.62723038360387)"
SR22-02027761,Restaurant Complaint,HFB,BACP - Business Affairs and Consumer Protection,Health,Completed,Phone Call,11/23/2022 11:40:46 AM,01/20/2023 12:50:08 PM,01/20/2023 12:50:08 PM,1260 N DEARBORN ST,,,,1260,N,DEARBORN,ST,false,false,,,8,2,,P019,2,18,1824,36,,11,4,11,1175584.670249584,1908991.963702016,41.905656001,-87.6304575,"(41.90565600094052, -87.63045750000191)"
SR22-02027727,Restaurant Complaint,HFB,,Health,Completed,Internet,11/23/2022 11:35:37 AM,11/29/2022 02:10:37 PM,11/29/2022 02:10:37 PM,47 W 79TH ST,,,,47,W,79TH,ST,false,false,,,44,17,,P041,2,06,0623,21,,11,4,11,1177126.392113371,1852487.37499987,41.750568001,-87.626502,"(41.75056800094, -87.62650200000192)"
SR22-02026309,Restaurant Complaint,HFB,,Health,Completed,Mobile Device,11/23/2022 08:05:46 AM,11/23/2022 08:22:09 AM,11/23/2022 08:22:09 AM,6411 N WESTERN AVE,,,,6411,N,WESTERN,AVE,false,false,,,2,50,,K006,1,24,2412,31,,8,4,11,1159166.061008633,1942547.267445538,41.99808705,-87.689843132,"(41.99808705032652, -87.68984313222415)"
SR22-02025040,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/22/2022 06:50:18 PM,12/06/2022 07:31:30 AM,12/06/2022 07:31:30 AM,845 W WASHINGTON BLVD,,,,845,W,WASHINGTON,BLVD,false,false,,,28,27,,N022,2,12,1224,45,,18,3,11,1170554.975228842,1900650.099394254,41.882877001,-87.6491775,"(41.882877000940475, -87.6491775000019)"
SR22-02024579,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/22/2022 05:11:00 PM,11/29/2022 02:24:52 PM,11/29/2022 02:24:52 PM,1522 E 53RD ST,,,,1522,E,53RD,ST,false,false,,,41,4,,T034,3,02,0234,27,,17,3,11,1187436.481946933,1870455.154449545,41.799634467,-87.588150921,"(41.799634467059356, -87.58815092141622)"
SR22-02024279,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/22/2022 04:18:49 PM,12/12/2022 08:01:21 AM,12/12/2022 08:01:21 AM,10180 S INDIANAPOLIS AVE,,,,10180,S,INDIANAPOLIS,AVE,false,false,,,52,10,,Y046,3,04,0432,29,,16,3,11,1202841.135200231,1837996.245877497,41.710185001,-87.532767,"(41.71018500093986, -87.53276700000191)"
SR22-02024115,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/22/2022 03:51:46 PM,12/01/2022 08:34:24 AM,12/01/2022 08:34:24 AM,2015 W DIVISION ST,,,,2015,W,DIVISION,ST,false,false,,,24,1,,K020,1,12,1212,5,,15,3,11,1162665.211380195,1907886.05984797,41.902902001,-87.677946,"(41.902902000940536, -87.67794600000191)"
SR22-02023719,Restaurant Complaint,HFB,Health,Health,Completed,E-Mail,11/22/2022 02:57:54 PM,11/25/2022 02:16:25 PM,11/25/2022 02:16:25 PM,4311 S ARCHER AVE,,,,4311,S,ARCHER,AVE,false,false,,,58,15,,I032,2,09,0922,10,,14,3,11,1156246.200217229,1875814.398019696,41.815026001,-87.70239,"(41.81502600094023, -87.70239000000191)"
SR22-02021662,Restaurant Complaint,HFB,,Health,Canceled,Internet,11/22/2022 10:51:00 AM,11/22/2022 11:58:22 AM,11/22/2022 11:58:22 AM,7445 S STATE ST,,,,7445,S,STATE,ST,false,false,,,69,6,,Q039,2,03,0323,6,,10,3,11,1177699.935593186,1855460.262832631,41.758713001,-87.6243105,"(41.75871300093999, -87.62431050000191)"
SR22-02021381,Restaurant Complaint,HFB,,Health,Completed,Internet,11/22/2022 10:07:58 AM,12/07/2022 07:38:59 AM,12/07/2022 07:38:59 AM,5205 N MILWAUKEE AVE,,,,5205,N,MILWAUKEE,AVE,false,false,,,11,45,,C010,2,16,1623,34,,10,3,11,1138339.062478137,1933977.195123078,41.974974001,-87.766668,"(41.974974000940776, -87.7666680000019)"
SR22-02020953,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/22/2022 09:00:59 AM,12/06/2022 07:44:08 AM,12/06/2022 07:44:08 AM,431 N AUSTIN AVE,,,,431,N,AUSTIN,AVE,false,false,,,25,29,,B021,1,15,1512,26,,9,3,11,1136358.5087777,1902330.97978672,41.888169001,-87.7747095,"(41.88816900094047, -87.77470950000193)"
SR22-02020375,Restaurant Complaint,HFB,,Health,Completed,Internet,11/22/2022 06:40:52 AM,12/13/2022 10:01:45 AM,12/13/2022 10:01:45 AM,8614 S KEDZIE AVE,,,,8614,S,KEDZIE,AVE,false,false,,,70,18,,H042,3,08,0834,10,,6,3,11,1156125.94246834,1847339.123713537,41.736888001,-87.703596,"(41.73688800093993, -87.70359600000192)"
SR22-02018312,Restaurant Complaint,HFB,Health,Health,Completed,E-Mail,11/21/2022 03:22:47 PM,11/30/2022 07:41:20 AM,11/30/2022 07:41:20 AM,4623 N BROADWAY,,,,4623,N,BROADWAY,,false,false,,,3,46,,N011,1,19,1914,20,,15,2,11,1167963.354550876,1930940.516568684,41.966051846,-87.657817755,"(41.966051846134484, -87.65781775500398)"
SR22-02017843,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/21/2022 02:23:32 PM,12/06/2022 07:36:55 AM,12/06/2022 07:36:55 AM,283 N PULASKI RD,,,,283,N,PULASKI,RD,false,false,,,26,28,,G022,2,11,1122,13,,14,2,11,1149741.423511012,1901362.574355826,41.885262001,-87.7255875,"(41.88526200094046, -87.72558750000192)"
SR22-02017489,Restaurant Complaint,HFB,,Health,Completed,Internet,11/21/2022 01:45:33 PM,12/01/2022 08:33:03 AM,12/01/2022 08:33:03 AM,228 W CERMAK RD,,,,228,W,CERMAK,RD,false,false,,,34,25,,P026,1,09,0914,14,,13,2,11,1175067.132891928,1889846.754962763,41.853132001,-87.6329325,"(41.853132000940356, -87.6329325000019)"
SR22-02017129,Restaurant Complaint,HFB,Health,Health,Completed,E-Mail,11/21/2022 01:02:55 PM,11/25/2022 02:23:08 PM,11/25/2022 02:23:08 PM,1911 S MICHIGAN AVE,,,,1911,S,MICHIGAN,AVE,false,false,,,33,3,,Q026,3,01,0132,40,,13,2,11,1177618.599783364,1891028.755939682,41.856318001,-87.623532,"(41.85631800094039, -87.62353200000192)"
SR22-02016492,Restaurant Complaint,HFB,,Health,Completed,Mobile Device,11/21/2022 11:42:58 AM,11/22/2022 08:26:40 AM,11/22/2022 08:26:40 AM,3938 N CENTRAL AVE,,,,3938,N,CENTRAL,AVE,false,false,,,15,38,,B013,3,16,1633,34,,11,2,11,1138239.009459012,1925783.659293477,41.952492001,-87.767235,"(41.9524920009407, -87.76723500000193)"
SR22-02015448,Restaurant Complaint,HFB,,Health,Completed,Internet,11/21/2022 09:35:22 AM,11/29/2022 02:34:08 PM,11/29/2022 02:34:08 PM,554 W PERSHING RD,,,,554,W,PERSHING,RD,false,false,,,60,11,,O030,1,09,0915,24,,9,2,11,1173023.874676045,1879131.530786868,41.823774001,-87.640749,"(41.82377400094026, -87.6407490000019)"
SR22-02014814,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/21/2022 08:23:17 AM,11/29/2022 02:30:57 PM,11/29/2022 02:30:57 PM,129 E 103RD ST,,,,129,E,103RD,ST,false,false,,,49,9,,Q047,1,05,0512,5,,8,2,11,1179301.505056239,1836618.313268344,41.706972001,-87.619014,"(41.70697200093985, -87.6190140000019)"
SR22-02014006,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/21/2022 12:13:18 AM,11/21/2022 08:50:21 AM,11/21/2022 08:50:21 AM,2900 W BELMONT AVE,,,,2900,W,BELMONT,AVE,false,false,,,21,33,,I014,3,17,1733,9,,0,2,11,1156440.286588022,1921197.91274661,41.939559001,-87.7004505,"(41.93955900094064, -87.7004505000019)"
SR22-02012507,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/20/2022 02:45:34 PM,03/13/2023 10:49:57 AM,03/13/2023 10:49:57 AM,2156 N CLYBOURN AVE,,,,2156,N,CLYBOURN,AVE,false,false,,,7,2,,M017,1,18,1811,20,,14,1,11,1166695.986154518,1914286.589613338,41.920380001,-87.6629565,"(41.92038000094059, -87.6629565000019)"
SR22-02011916,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/20/2022 12:17:40 PM,11/30/2022 07:45:45 AM,11/30/2022 07:45:45 AM,456 E 35TH ST,,,,456,E,35TH,ST,false,false,,,35,4,,R029,1,02,0211,36,,12,1,11,1180088.359319344,1882459.498361873,41.832747001,-87.61473,"(41.832747000940294, -87.6147300000019)"
SR22-02011465,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/20/2022 09:33:07 AM,12/06/2022 07:32:34 AM,12/06/2022 07:32:34 AM,520 W TAYLOR ST,,,,520,W,TAYLOR,ST,false,false,,,28,28,,O024,2,01,0124,27,,9,1,11,1173026.029170241,1896038.847047668,41.870169001,-87.6402405,"(41.87016900094043, -87.64024050000191)"
SR22-02009171,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/19/2022 01:52:09 PM,12/01/2022 08:35:59 AM,12/01/2022 08:35:59 AM,30 S WACKER DR,,,,30,S,WACKER,DR,false,false,,,32,42,,P023,2,01,0122,9,,13,7,11,1173735.829085114,1899957.396085031,41.880906001,-87.637518,"(41.88090600094048, -87.6375180000019)"
SR22-02006525,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/18/2022 04:56:52 PM,11/23/2022 10:24:59 AM,11/23/2022 10:24:59 AM,7832 S WESTERN AVE,,,,7832,S,WESTERN,AVE,false,false,,,70,18,,J040,3,08,0835,12,,16,6,11,1161618.082405251,1852627.470210724,41.751288001,-87.683328,"(41.751288000939994, -87.68332800000191)"
SR22-02006273,Restaurant Complaint,HFB,,Health,Completed,Internet,11/18/2022 04:03:21 PM,11/29/2022 01:47:19 PM,11/29/2022 01:47:19 PM,6682 N NORTHWEST HWY,,,,6682,N,NORTHWEST,HWY,false,false,,,9,41,,X106,1,16,1612,5,,16,6,11,1124939.981242044,1943846.492240854,42.002289001,-87.8157225,"(42.00228900094088, -87.8157225000019)"
SR22-02005920,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/18/2022 02:57:03 PM,11/23/2022 10:11:00 AM,11/23/2022 10:11:00 AM,500 W MADISON ST,,,,500,W,MADISON,ST,false,false,,,28,42,,O022,2,01,0121,41,,14,6,11,1172918.680081721,1900682.181988047,41.882913001,-87.640497,"(41.88291300094046, -87.6404970000019)"
SR22-02005410,Restaurant Complaint,HFB,,Health,Completed,Internet,11/18/2022 01:37:00 PM,11/18/2022 02:42:01 PM,11/18/2022 02:42:01 PM,5615 N CUMBERLAND AVE,,,,5615,N,CUMBERLAND,AVE,false,false,,,10,41,,V108,1,16,1614,13,,13,6,11,1119655.275418817,1936386.502723705,41.981904001,-87.8353245,"(41.981904000940794, -87.83532450000193)"
SR22-02004249,Restaurant Complaint,HFB,,Health,Completed,Internet,11/18/2022 10:46:19 AM,11/23/2022 10:08:58 AM,11/23/2022 10:08:58 AM,4513 N SHERIDAN RD,,,,4513,N,SHERIDAN,RD,false,false,,,3,46,,N011,1,19,1914,23,,10,6,11,1168910.977208859,1930289.908010958,41.964246001,-87.6543525,"(41.96424600094075, -87.6543525000019)"
SR22-02001670,Restaurant Complaint,HFB,,Health,Completed,Mobile Device,11/17/2022 07:20:36 PM,11/25/2022 02:22:00 PM,11/25/2022 02:22:00 PM,1924 W CHICAGO AVE,,,,1924,W,CHICAGO,AVE,false,false,,,24,1,,L020,1,12,1212,39,,19,5,11,1163322.407085041,1905418.126221004,41.896116001,-87.6756015,"(41.89611600094048, -87.6756015000019)"
SR22-02000751,Restaurant Complaint,HFB,,Health,Completed,Internet,11/17/2022 04:27:59 PM,11/18/2022 09:40:55 AM,11/18/2022 09:40:55 AM,3204 S ASHLAND AVE,,,,3204,S,ASHLAND,AVE,false,false,,,59,12,,L029,1,09,0912,9,,16,5,11,1166081.018425319,1883268.125020676,41.835276001,-87.666102,"(41.835276000940304, -87.6661020000019)"
SR22-02000525,Restaurant Complaint,HFB,311 City Services,Health,Canceled,Phone Call,11/17/2022 03:51:37 PM,11/17/2022 03:55:32 PM,11/17/2022 03:55:32 PM,100 W 87TH ST,,,,100,W,87TH,ST,false,false,,,44,21,,P042,2,06,0622,31,,15,5,11,1177034.460927022,1847380.069961103,41.736555001,-87.6269925,"(41.73655500093993, -87.62699250000192)"
SR22-02000438,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/17/2022 03:37:13 PM,12/06/2022 07:34:26 AM,12/06/2022 07:34:26 AM,105 E DELAWARE PL,,,,105,E,DELAWARE,PL,false,false,,,8,42,,Q020,3,18,1833,34,,15,5,11,1176892.13472338,1906575.640506775,41.898996001,-87.625728,"(41.89899600094051, -87.6257280000019)"
SR22-01999982,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/17/2022 02:34:53 PM,11/18/2022 09:58:45 AM,11/18/2022 09:58:45 AM,209 W CERMAK RD,,,,209,W,CERMAK,RD,false,false,,,34,25,,P027,1,09,0914,6,,14,5,11,1175196.160189886,1889660.859423876,41.852619001,-87.6324645,"(41.85261900094035, -87.6324645000019)"
SR22-01999083,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/17/2022 12:36:42 PM,11/29/2022 02:16:55 PM,11/29/2022 02:16:55 PM,2500 S CHRISTIANA AVE,,,,2500,S,CHRISTIANA,AVE,false,false,,,30,12,,H027,2,10,1024,16,,12,5,11,1154364.160632055,1887148.526956847,41.846166001,-87.7089915,"(41.84616600094035, -87.7089915000019)"
SR22-01998913,Restaurant Complaint,HFB,,Health,Completed,Internet,11/17/2022 12:10:18 PM,11/29/2022 02:15:44 PM,11/29/2022 02:15:44 PM,225 E CHICAGO AVE,,,,225,E,CHICAGO,AVE,false,false,,,8,2,,Q021,3,18,1833,10,,12,5,11,1177971.76752529,1905659.658609835,41.896458001,-87.6217905,"(41.896458000940505, -87.6217905000019)"
SR22-01998138,Restaurant Complaint,HFB,311 City Services,Health,Completed,Phone Call,11/17/2022 10:25:28 AM,11/23/2022 10:25:40 AM,11/23/2022 10:25:40 AM,22 S WABASH AVE,,,,22,S,WABASH,AVE,false,false,,,32,42,,Q023,1,01,0112,33,,10,5,11,1176799.978398812,1900212.286476002,41.881536712,-87.626259079,"(41.88153671199253, -87.62625907878616)"
SR22-01997517,Restaurant Complaint,HFB,,Health,Completed,Internet,11/17/2022 09:00:04 AM,12/05/2022 08:37:06 AM,12/05/2022 08:37:06 AM,9900 S WESTERN AVE,,,,9900,S,WESTERN,AVE,true,false,,SR22-01997480,72,19,,J046,1,22,2211,53,,9,5,11,1162016.14380241,1838803.296229803,41.713344001,-87.6822525,"(41.71334400093986, -87.68225250000192)"
SR22-01997480,Restaurant Complaint,HFB,,Health,Completed,Internet,11/17/2022 08:53:08 AM,12/05/2022 08:37:06 AM,12/05/2022 08:37:06 AM,9900 S WESTERN AVE,,,,9900,S,WESTERN,AVE,false,false,,,72,19,,J046,1,22,2211,53,,8,5,11,1162016.14380241,1838803.296229803,41.713344001,-87.6822525,"(41.71334400093986, -87.68225250000192)"
SR22-01996601,Restaurant Complaint,HFB,,Health,Completed,Internet,11/17/2022 12:18:10 AM,11/23/2022 10:09:49 AM,11/23/2022 10:09:49 AM,1316 N CLYBOURN AVE,,,,1316,N,CLYBOURN,AVE,false,false,,,8,27,,O019,2,18,1821,6,,0,5,11,1172169.933801014,1909056.068174747,41.905908001,-87.642999,"(41.90590800094054, -87.64299900000191)"
SR22-01996595,Restaurant Complaint,HFB,,Health,Completed,Internet,11/17/2022 12:07:25 AM,11/17/2022 11:40:13 AM,11/17/2022 11:40:13 AM,3500 N CICERO AVE,,,,3500,N,CICERO,AVE,false,false,,,15,31,,D014,3,16,1634,12,,0,5,11,1143681.656145386,1922894.684671747,41.944464001,-87.7473,"(41.94446400094068, -87.74730000000191)"
