SR_NUMBER,SR_TYPE,SR_SHORT_CODE,CREATED_DEPARTMENT,OWNER_DEPARTMENT,STATUS,ORIGIN,CREATED_DATE,LAST_MODIFIED_DATE,CLOSED_DATE,STREET_ADDRESS,CITY,STATE,ZIP_CODE,STREET_NUMBER,STREET_DIRECTION,STREET_NAME,STREET_TYPE,DUPLICATE,LEGACY_RECORD,LEGACY_SR_NUMBER,PARENT_SR_NUMBER,COMMUNITY_AREA,WARD,ELECTRICAL_DISTRICT,ELECTRICITY_GRID,POLICE_SECTOR,POLICE_DISTRICT,POLICE_BEAT,PRECINCT,SANITATION_DIVISION_DAYS,CREATED_HOUR,CREATED_DAY_OF_WEEK,CREATED_MONTH,X_COORDINATE,Y_COORDINATE,LATITUDE,LONGITUDE,LOCATION
SR22-02188669,No Water Complaint,WBJ,DWM - Department of Water Management,DWM - Department of Water Management,Completed,Phone Call,12/27/2022 07:07:58 AM,12/27/2022 09:47:22 AM,12/27/2022 09:47:22 AM,456 N DAMEN AVE,,,,456,N,DAMEN,AVE,false,false,,,24,27,,K021,2,12,1221,43,,7,3,12,1162926.833608556,1903312.752793826,41.890347001,-87.6771135,"(41.89034700094046, -87.67711350000191)"
SR22-02188654,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/27/2022 07:03:50 AM,12/27/2022 07:25:16 AM,12/27/2022 07:25:16 AM,7946 S PAULINA ST,,,,7946,S,PAULINA,ST,false,false,,,71,17,,L041,1,06,0611,4,,7,3,12,1166253.967986911,1851806.945773665,41.748939001,-87.666363,"(41.74893900093998, -87.66636300000192)"
SR22-02188636,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/27/2022 06:57:59 AM,12/27/2022 08:07:30 AM,12/27/2022 08:07:30 AM,8329 S BUFFALO AVE,,,,8329,S,BUFFALO,AVE,false,false,,,46,10,,Y042,2,04,0424,4,,6,3,12,1199676.36992699,1850253.125056006,41.743899001,-87.543945,"(41.743899000939955, -87.54394500000191)"
SR22-02188507,No Water Complaint,WBJ,,DWM - Department of Water Management,Completed,Mobile Device,12/27/2022 05:09:20 AM,12/27/2022 12:28:15 PM,12/27/2022 12:28:15 PM,5743 S TRUMBULL AVE,,,,5743,S,TRUMBULL,AVE,false,false,,,63,14,,H035,2,08,0822,13,,5,3,12,1154437.0146267,1866142.422900433,41.788521001,-87.709284,"(41.78852100094014, -87.7092840000019)"
SR22-02188479,No Water Complaint,WBJ,DWM - Department of Water Management,DWM - Department of Water Management,Completed,Phone Call,12/27/2022 04:11:49 AM,12/27/2022 05:32:06 AM,12/27/2022 05:32:06 AM,1924 N LECLAIRE AVE,,,,1924,N,LECLAIRE,AVE,false,false,,,19,36,,D018,3,25,2533,22,,4,3,12,1142136.347891436,1912438.12791117,41.915799001,-87.75324,"(41.91579900094056, -87.75324000000191)"
SR22-02188461,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/27/2022 03:21:33 AM,01/12/2023 12:22:03 PM,01/12/2023 12:22:03 PM,1603 W FARGO AVE,,,,1603,W,FARGO,AVE,false,false,,,1,49,,L004,2,24,2422,5,,3,3,12,1164373.721092921,1949465.879854051,42.016962881,-87.670488912,"(42.01696288131885, -87.67048891193357)"
SR22-02188457,No Water Complaint,WBJ,,DWM - Department of Water Management,Completed,DWM,12/27/2022 02:53:12 AM,01/05/2023 11:16:14 AM,01/05/2023 11:16:14 AM,1716 W Northshore AVE,,,,1716,W,Northshore,AVE,false,false,,,1,49,,L006,3,24,2432,28,,2,3,12,1163655.822651338,1944693.283868314,42.003882001,-87.673266,"(42.003882000940884, -87.67326600000192)"
SR22-02188445,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/27/2022 02:33:36 AM,12/27/2022 08:16:22 AM,12/27/2022 08:16:22 AM,5310 S PAULINA ST,,,,5310,S,PAULINA,ST,false,false,,,61,16,,L034,3,09,0932,12,,2,3,12,1165837.649545523,1869412.569151618,41.797260001,-87.667389,"(41.797260000940135, -87.6673890000019)"
SR22-02188366,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/27/2022 12:28:46 AM,12/27/2022 08:48:06 AM,12/27/2022 08:48:06 AM,1430 S KENNETH AVE,,,,1430,S,KENNETH,AVE,false,false,,,29,24,,E025,1,10,1011,8,,0,3,12,1146857.324674858,1892651.016977031,41.861412001,-87.736401,"(41.861412000940355, -87.73640100000192)"
SR22-02188345,No Water Complaint,WBJ,,DWM - Department of Water Management,Completed,Mobile Device,12/27/2022 12:06:41 AM,12/27/2022 12:42:38 AM,12/27/2022 12:42:38 AM,8023 S MARYLAND AVE,,,,8023,S,MARYLAND,AVE,false,false,,,44,8,,S041,3,06,0631,45,,0,3,12,1183405.35604514,1851896.96512,41.748804001,-87.6035115,"(41.748804000940005, -87.6035115000019)"
SR22-02188260,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,12/26/2022 10:48:56 PM,12/26/2022 11:41:52 PM,12/26/2022 11:41:52 PM,6306 S PARNELL AVE,,,,6306,S,PARNELL,AVE,false,false,,,68,20,,O037,2,07,0722,13,,22,2,12,1173652.389270137,1862977.220028773,41.779431001,-87.638922,"(41.77943100094011, -87.63892200000188)"
SR22-02188173,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 10:06:30 PM,12/26/2022 10:23:59 PM,12/26/2022 10:23:59 PM,6306 S PARNELL AVE,,,,6306,S,PARNELL,AVE,false,false,,,68,20,,O037,2,07,0722,13,,22,2,12,1173652.389270137,1862977.220028773,41.779431001,-87.638922,"(41.77943100094011, -87.63892200000188)"
SR22-02188127,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 09:44:47 PM,12/27/2022 07:38:17 PM,12/27/2022 07:38:17 PM,956 N RIDGEWAY AVE,,,,956,N,RIDGEWAY,AVE,false,false,,,23,27,,G020,1,11,1112,19,,21,2,12,1151135.781164116,1906361.005862406,41.898951001,-87.720336,"(41.89895100094053, -87.72033600000191)"
SR22-02188079,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 09:25:58 PM,12/26/2022 09:47:48 PM,12/26/2022 09:47:48 PM,3809 N KEDZIE AVE,,,,3809,N,KEDZIE,AVE,false,false,,,16,33,,I013,3,17,1733,6,,21,2,12,1154471.511235654,1925217.612761708,41.950629001,-87.7075785,"(41.95062900094067, -87.7075785000019)"
SR22-02188051,No Water Complaint,WBJ,,DWM - Department of Water Management,Completed,Internet,12/26/2022 09:15:32 PM,12/26/2022 10:04:46 PM,12/26/2022 10:04:46 PM,8938 S EXCHANGE AVE,,,,8938,S,EXCHANGE,AVE,false,false,,,46,10,,X043,2,04,0423,34,,21,2,12,1197236.923852483,1846088.500166084,41.732532001,-87.5530215,"(41.732532000939905, -87.5530215000019)"
SR22-02188024,No Water Complaint,WBJ,,DWM - Department of Water Management,Completed,Internet,12/26/2022 08:59:53 PM,12/26/2022 10:02:43 PM,12/26/2022 10:02:43 PM,2106 N CALIFORNIA AVE,,,,2106,N,CALIFORNIA,AVE,false,false,,,22,1,,I017,1,14,1414,23,,20,2,12,1157226.848290665,1914027.539801521,41.919867001,-87.697755,"(41.9198670009406, -87.69775500000192)"
SR22-02187973,No Water Complaint,WBJ,,DWM - Department of Water Management,Completed,Internet,12/26/2022 08:42:11 PM,12/26/2022 08:53:30 PM,12/26/2022 08:53:30 PM,2400 N LINCOLN AVE,,,,2400,N,LINCOLN,AVE,false,false,,,7,43,,N016,3,19,1932,16,,20,2,12,1170340.13891027,1916224.218910686,41.925618001,-87.6495105,"(41.925618000940624, -87.6495105000019)"
SR22-02187846,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 08:08:32 PM,12/27/2022 09:19:22 AM,12/27/2022 09:19:22 AM,4334 S LANGLEY AVE,,,,4334,S,LANGLEY,AVE,false,false,,,38,4,,R032,2,02,0221,29,,20,2,12,1181579.138317598,1876269.923619843,41.815728001,-87.6094515,"(41.815728000940226, -87.6094515000019)"
SR22-02187757,No Water Complaint,WBJ,,DWM - Department of Water Management,Canceled,Internet,12/26/2022 07:47:10 PM,12/26/2022 08:26:50 PM,12/26/2022 08:26:50 PM,2400 N LINCOLN AVE,,,,2400,N,LINCOLN,AVE,false,false,,,7,43,,N016,3,19,1932,16,,19,2,12,1170340.13891027,1916224.218910686,41.925618001,-87.6495105,"(41.925618000940624, -87.6495105000019)"
SR22-02187705,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 07:32:43 PM,12/27/2022 01:42:37 PM,12/27/2022 01:42:37 PM,5805 S KILBOURN AVE,,,,5805,S,KILBOURN,AVE,false,false,,,62,13,,E035,1,08,0813,12,,19,2,12,1147431.267405557,1865685.937794159,41.787405001,-87.7349835,"(41.787405000940126, -87.7349835000019)"
SR22-02187476,No Water Complaint,WBJ,,DWM - Department of Water Management,Completed,Internet,12/26/2022 06:12:49 PM,12/26/2022 07:41:36 PM,12/26/2022 07:41:36 PM,2400 N LINCOLN AVE,,,,2400,N,LINCOLN,AVE,false,false,,,7,43,,N016,3,19,1932,16,,18,2,12,1170340.13891027,1916224.218910686,41.925618001,-87.6495105,"(41.925618000940624, -87.6495105000019)"
SR22-02187454,No Water Complaint,WBJ,,DWM - Department of Water Management,Completed,Internet,12/26/2022 06:04:28 PM,12/30/2022 07:21:42 AM,12/30/2022 07:21:42 AM,701 S CARPENTER ST,,,,701,S,CARPENTER,ST,false,false,,,28,34,,N024,3,12,1232,7,,18,2,12,1169708.471692598,1896904.398960952,41.872617001,-87.652395,"(41.872617000940394, -87.6523950000019)"
SR22-02187419,No Water Complaint,WBJ,DWM - Department of Water Management,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 05:54:08 PM,12/28/2022 10:10:33 PM,12/28/2022 10:10:33 PM,9137 S ELLIS AVE,,,,9137,S,ELLIS,AVE,false,false,,,47,8,,S044,1,04,0413,23,,17,2,12,1184556.896495011,1844451.880831625,41.728347001,-87.5995245,"(41.72834700093991, -87.59952450000192)"
SR22-02187353,No Water Complaint,WBJ,DWM - Department of Water Management,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 05:26:41 PM,12/26/2022 06:56:57 PM,12/26/2022 06:56:57 PM,841 N KOLIN AVE,,,,841,N,KOLIN,AVE,false,false,,,23,37,,F020,1,11,1111,21,,17,2,12,1147292.841698624,1905428.651387471,41.896467001,-87.734475,"(41.89646700094052, -87.73447500000194)"
SR22-02187319,No Water Complaint,WBJ,,DWM - Department of Water Management,Completed,Mobile Device,12/26/2022 05:16:40 PM,12/28/2022 04:16:02 PM,12/28/2022 04:16:02 PM,328 S HOMAN AVE,,,,328,S,HOMAN,AVE,false,false,,,27,28,,H023,3,11,1133,25,,17,2,12,1153703.292745327,1898140.726868537,41.876343001,-87.7111245,"(41.87634300094042, -87.71112450000192)"
SR22-02187269,No Water Complaint,WBJ,,DWM - Department of Water Management,Completed,Mobile Device,12/26/2022 05:02:43 PM,12/26/2022 06:13:41 PM,12/26/2022 06:13:41 PM,6804 S PERRY AVE,,,,6804,S,PERRY,AVE,false,false,,,69,6,,P038,2,07,0722,18,,17,2,12,1176388.907010259,1859768.921109818,41.770566001,-87.628986,"(41.77056600094008, -87.62898600000193)"
SR22-02187214,No Water Complaint,WBJ,,DWM - Department of Water Management,Completed,Internet,12/26/2022 04:48:54 PM,12/26/2022 06:38:18 PM,12/26/2022 06:38:18 PM,1747 N MERRIMAC AVE,,,,1747,N,MERRIMAC,AVE,false,false,,,25,29,,A018,1,25,2513,12,,16,2,12,1134574.144929991,1911125.504877498,41.912334001,-87.7810545,"(41.91233400094056, -87.78105450000191)"
SR22-02187155,No Water Complaint,WBJ,,DWM - Department of Water Management,Completed,Mobile Device,12/26/2022 04:30:47 PM,12/26/2022 05:08:07 PM,12/26/2022 05:08:07 PM,213 N KILDARE AVE,,,,213,N,KILDARE,AVE,false,false,,,26,28,,F022,1,11,1114,23,,16,2,12,1147756.152923519,1900850.077215424,41.883894001,-87.732891,"(41.883894000940444, -87.73289100000191)"
SR22-02187118,No Water Complaint,WBJ,DWM - Department of Water Management,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 04:25:55 PM,12/26/2022 05:09:39 PM,12/26/2022 05:09:39 PM,3646 W 61ST ST,,,,3646,W,61ST,ST,false,false,,,65,23,,G036,2,08,0823,7,,16,2,12,1152900.022731407,1863986.391939514,41.782635001,-87.7149765,"(41.78263500094009, -87.71497650000191)"
SR22-02187069,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 04:06:50 PM,12/27/2022 05:04:34 AM,12/27/2022 05:04:34 AM,736 W BITTERSWEET PL,,,,736,W,BITTERSWEET,PL,false,false,,,3,46,,O012,1,19,1915,15,,16,2,12,1170433.256107159,1927261.604059164,41.955903001,-87.6488445,"(41.955903000940694, -87.6488445000019)"
SR22-02187060,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 04:02:52 PM,12/26/2022 08:22:43 PM,12/26/2022 08:22:43 PM,7155 W FOSTER PL,,,,7155,W,FOSTER,PL,false,false,,,10,41,,Y110,1,16,1613,3,,16,2,12,1127565.800171755,1933760.834218601,41.974569001,-87.8062905,"(41.974569000940775, -87.80629050000194)"
SR22-02187050,No Water Complaint,WBJ,,DWM - Department of Water Management,Completed,Internet,12/26/2022 04:00:43 PM,12/26/2022 05:00:17 PM,12/26/2022 05:00:17 PM,1834 S LAWNDALE AVE,,,,1834,S,LAWNDALE,AVE,false,false,,,29,24,,G026,1,10,1014,6,,16,2,12,1151916.720752392,1890741.853903979,41.856075001,-87.717879,"(41.856075000940365, -87.7178790000019)"
SR22-02187035,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 03:57:35 PM,12/27/2022 08:08:44 PM,12/27/2022 08:08:44 PM,3807 W CHICAGO AVE,,,,3807,W,CHICAGO,AVE,false,false,,,23,27,,G021,1,11,1112,15,,15,2,12,1150793.905319976,1904994.184562839,41.895207001,-87.7216275,"(41.895207000940495, -87.72162750000192)"
SR22-02187017,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 03:53:10 PM,01/06/2023 12:23:13 PM,01/06/2023 12:23:13 PM,4508 W THOMAS ST,,,,4508,W,THOMAS,ST,false,false,,,23,37,,E020,1,11,1111,21,,15,2,12,1146046.853882152,1907013.947370621,41.900841001,-87.739011,"(41.90084100094052, -87.73901100000191)"
SR22-02186969,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 03:38:10 PM,12/26/2022 05:28:50 PM,12/26/2022 05:28:50 PM,5501 W WASHINGTON BLVD,,,,5501,W,WASHINGTON,BLVD,false,false,,,25,29,,C022,2,15,1522,8,,15,2,12,1139407.448718171,1900078.173978394,41.881932001,-87.7635675,"(41.88193200094044, -87.76356750000191)"
SR22-02186953,No Water Complaint,WBJ,,DWM - Department of Water Management,Completed,Internet,12/26/2022 03:33:50 PM,12/26/2022 04:00:21 PM,12/26/2022 03:55:18 PM,2400 N LINCOLN AVE,,,,2400,N,LINCOLN,AVE,true,false,,SR22-02186939,7,43,,N016,3,19,1932,16,,15,2,12,1170340.13891027,1916224.218910686,41.925618001,-87.6495105,"(41.925618000940624, -87.6495105000019)"
SR22-02186948,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 03:33:26 PM,12/26/2022 05:29:54 PM,12/26/2022 05:29:54 PM,543 W 63RD ST,,,,543,W,63RD,ST,false,false,,,68,20,,O037,2,07,0722,13,,15,2,12,1173632.062653042,1863062.329361824,41.779665001,-87.638994,"(41.7796650009401, -87.6389940000019)"
SR22-02186939,No Water Complaint,WBJ,,DWM - Department of Water Management,Completed,Internet,12/26/2022 03:30:50 PM,12/26/2022 03:55:18 PM,12/26/2022 03:55:18 PM,2400 N LINCOLN AVE,,,,2400,N,LINCOLN,AVE,false,false,,,7,43,,N016,3,19,1932,16,,15,2,12,1170340.13891027,1916224.218910686,41.925618001,-87.6495105,"(41.925618000940624, -87.6495105000019)"
SR22-02186865,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 03:14:12 PM,12/27/2022 10:20:38 AM,12/27/2022 10:20:38 AM,2056 W DEVON AVE,,,,2056,W,DEVON,AVE,false,false,,,2,50,,K006,1,24,2412,13,,15,2,12,1161187.855895262,1942552.327198042,41.998059001,-87.6824055,"(41.998059000940884, -87.6824055000019)"
SR22-02186853,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Canceled,Phone Call,12/26/2022 03:11:28 PM,12/26/2022 10:46:49 PM,12/26/2022 10:46:49 PM,3653 N BOSWORTH AVE,,,,3653,N,BOSWORTH,AVE,false,false,,,6,47,,M013,2,19,1922,16,,15,2,12,1165406.155091236,1924555.492380158,41.948586001,-87.6674025,"(41.948586000940686, -87.66740250000191)"
SR22-02186819,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 03:04:16 PM,12/26/2022 04:37:26 PM,12/26/2022 04:37:26 PM,3242 N CLARK ST,,,,3242,N,CLARK,ST,false,false,,,6,44,,N014,2,19,1924,20,,15,2,12,1169671.19951506,1921804.440905127,41.940945001,-87.6518055,"(41.940945000940665, -87.65180550000191)"
SR22-02186812,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 03:01:52 PM,12/26/2022 03:29:26 PM,12/26/2022 03:29:26 PM,12245 S JUSTINE ST,,,,12245,S,JUSTINE,ST,false,false,,,53,21,,M051,2,05,0524,51,,15,2,12,1168061.113535304,1823268.004526832,41.670585001,-87.660558,"(41.670585000939724, -87.66055800000191)"
SR22-02186747,No Water Complaint,WBJ,,DWM - Department of Water Management,Canceled,Mobile Device,12/26/2022 02:44:02 PM,12/27/2022 02:18:55 AM,12/27/2022 02:18:55 AM,1924 N LECLAIRE AVE,,,,1924,N,LECLAIRE,AVE,false,false,,,19,36,,D018,3,25,2533,22,,14,2,12,1142136.347891436,1912438.12791117,41.915799001,-87.75324,"(41.91579900094056, -87.75324000000191)"
SR22-02186746,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 02:43:58 PM,12/28/2022 01:57:54 PM,12/28/2022 01:57:54 PM,4823 S ASHLAND AVE,,,,4823,S,ASHLAND,AVE,false,false,,,61,20,,M033,3,09,0933,15,,14,2,12,1166593.091359709,1872626.023376437,41.806062001,-87.664527,"(41.80606200094021, -87.6645270000019)"
SR22-02186741,No Water Complaint,WBJ,,DWM - Department of Water Management,Canceled,Internet,12/26/2022 02:43:21 PM,12/26/2022 08:16:05 PM,12/26/2022 08:16:05 PM,1621 W 19TH ST,,,,1621,W,19TH,ST,false,false,,,31,25,,L026,3,12,1234,13,,14,2,12,1165761.777060019,1890746.796934087,41.855805001,-87.6670605,"(41.85580500094036, -87.66706050000192)"
SR22-02186675,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 02:27:07 PM,12/26/2022 04:34:52 PM,12/26/2022 04:34:52 PM,10201 S FOREST AVE,,,,10201,S,FOREST,AVE,false,false,,,49,9,,Q046,1,05,0511,5,,14,2,12,1180113.797104316,1837353.164107688,41.708970001,-87.616017,"(41.70897000093982, -87.6160170000019)"
SR22-02186664,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 02:26:45 PM,12/26/2022 08:21:47 PM,12/26/2022 08:21:47 PM,6648 S BISHOP ST,,,,6648,S,BISHOP,ST,false,false,,,67,16,,M037,2,07,0725,29,,14,2,12,1167757.055733544,1860447.596916247,41.772618001,-87.6606075,"(41.772618000940064, -87.66060750000192)"
SR22-02186658,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 02:24:15 PM,12/26/2022 05:39:59 PM,12/26/2022 05:39:59 PM,2819 E 76TH PL,,,,2819,E,76TH,PL,false,false,,,43,7,,X040,2,04,0421,14,,14,2,12,1196216.534634783,1854888.785881569,41.756706001,-87.5564685,"(41.75670600094003, -87.55646850000188)"
SR22-02186648,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 02:21:08 PM,12/26/2022 03:26:56 PM,12/26/2022 03:26:56 PM,5501 W WASHINGTON BLVD,,,,5501,W,WASHINGTON,BLVD,true,false,,SR22-02186398,25,29,,C022,2,15,1522,8,,14,2,12,1139407.448718171,1900078.173978394,41.881932001,-87.7635675,"(41.88193200094044, -87.76356750000191)"
SR22-02186616,No Water Complaint,WBJ,,DWM - Department of Water Management,Canceled,Mobile Device,12/26/2022 02:13:25 PM,12/27/2022 12:53:35 PM,12/27/2022 12:53:35 PM,1845 S STATE ST,,,,1845,S,STATE,ST,false,false,,,33,3,,Q026,3,01,0131,14,,14,2,12,1176732.814235463,1891103.445188464,41.856543001,-87.626781,"(41.85654300094039, -87.62678100000191)"
SR22-02186594,No Water Complaint,WBJ,,DWM - Department of Water Management,Canceled,Mobile Device,12/26/2022 02:09:36 PM,12/27/2022 11:35:46 AM,12/27/2022 11:35:46 AM,1333 N ASHLAND AVE,,,,1333,N,ASHLAND,AVE,false,false,,,24,1,,M019,3,14,1433,1,,14,2,12,1165559.503471299,1909069.400839708,41.906088001,-87.667281,"(41.90608800094053, -87.66728100000192)"
SR22-02186561,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 02:01:47 PM,12/27/2022 03:03:42 AM,12/27/2022 03:03:42 AM,2548 W 57TH ST,,,,2548,W,57TH,ST,true,false,,SR22-02185662,63,15,,J035,2,08,0824,16,,14,2,12,1160152.180723808,1866830.707197105,41.790294001,-87.6883095,"(41.79029400094015, -87.6883095000019)"
SR22-02186525,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 01:57:15 PM,12/27/2022 02:41:18 AM,12/27/2022 02:41:18 AM,3830 N OCTAVIA AVE,,,,3830,N,OCTAVIA,AVE,false,false,,,17,38,,X113,3,16,1631,29,,13,2,12,1126650.563849745,1924732.630954933,41.949810001,-87.809859,"(41.94981000094067, -87.80985900000194)"
SR22-02186518,No Water Complaint,WBJ,,DWM - Department of Water Management,Completed,Mobile Device,12/26/2022 01:55:57 PM,12/26/2022 03:44:05 PM,12/26/2022 03:44:05 PM,1456 N ARTESIAN AVE,,,,1456,N,ARTESIAN,AVE,false,false,,,24,1,,J019,2,14,1423,25,,13,2,12,1159734.891486929,1909828.44929278,41.908293001,-87.688656,"(41.908293000940546, -87.6886560000019)"
SR22-02186489,No Water Complaint,WBJ,,DWM - Department of Water Management,Completed,Internet,12/26/2022 01:50:08 PM,12/27/2022 02:12:15 AM,12/27/2022 02:12:15 AM,1716 W SHORE AVE,,,,1716,W,SHORE,AVE,false,false,,,1,49,,L006,3,24,2432,28,,13,2,12,1163655.822651338,1944693.283868314,42.003882001,-87.673266,"(42.003882000940884, -87.67326600000192)"
SR22-02186398,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 01:29:42 PM,12/26/2022 03:26:56 PM,12/26/2022 03:26:56 PM,5501 W WASHINGTON BLVD,,,,5501,W,WASHINGTON,BLVD,false,false,,,25,29,,C022,2,15,1522,8,,13,2,12,1139407.448718171,1900078.173978394,41.881932001,-87.7635675,"(41.88193200094044, -87.76356750000191)"
SR22-02186341,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 01:18:36 PM,12/27/2022 01:48:21 PM,12/27/2022 01:48:21 PM,10639 S HOXIE AVE,,,,10639,S,HOXIE,AVE,false,false,,,51,10,,V048,3,04,0434,13,,13,2,12,1195283.245383878,1834791.737469269,41.701581001,-87.56055,"(41.70158100093982, -87.56055000000191)"
SR22-02186337,No Water Complaint,WBJ,,DWM - Department of Water Management,Canceled,Mobile Device,12/26/2022 01:17:33 PM,12/26/2022 02:00:12 PM,12/26/2022 02:00:12 PM,1256 N KILDARE AVE,,,,1256,N,KILDARE,AVE,false,false,,,23,37,,F019,3,25,2534,2,,13,2,12,1147425.121904504,1908240.326411087,41.904180001,-87.733917,"(41.90418000094053, -87.73391700000188)"
SR22-02186279,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 01:08:11 PM,12/26/2022 04:24:28 PM,12/26/2022 04:24:29 PM,37 E 37TH PL,,,,37,E,37TH,PL,false,false,,,35,3,,Q030,1,02,0213,23,,13,2,12,1177267.218296708,1880122.368768329,41.826398023,-87.625151817,"(41.82639802318354, -87.62515181722527)"
SR22-02186259,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 01:06:03 PM,12/28/2022 10:30:44 PM,12/28/2022 10:30:44 PM,2050 E 68TH ST,,,,2050,E,68TH,ST,false,false,,,43,5,,V038,3,03,0331,1,,13,2,12,1191256.654950156,1860354.562699998,41.771826001,-87.5744685,"(41.77182600094006, -87.5744685000019)"
SR22-02186257,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 01:05:49 PM,12/26/2022 02:07:00 PM,12/26/2022 02:07:00 PM,1129 W 103RD ST,,,,1129,W,103RD,ST,false,false,,,73,21,,N047,3,22,2232,35,,13,2,12,1170492.232779829,1836425.540657283,41.706639001,-87.651279,"(41.70663900093981, -87.6512790000019)"
SR22-02186220,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 12:56:56 PM,12/26/2022 01:05:25 PM,12/26/2022 01:05:25 PM,8600 S ABERDEEN ST,,,,8600,S,ABERDEEN,ST,false,false,,,71,17,,N042,1,06,0613,33,,12,2,12,1170421.066986622,1847733.408238478,41.737671001,-87.6512115,"(41.737671000939955, -87.65121150000192)"
SR22-02186150,No Water Complaint,WBJ,DWM - Department of Water Management,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 12:49:11 PM,12/26/2022 12:49:35 PM,12/26/2022 12:49:35 PM,6945 S PAULINA ST,,,,6945,S,PAULINA,ST,false,false,,,67,17,,L038,3,07,0735,35,,12,2,12,1166310.663065026,1858429.136023866,41.767110001,-87.665967,"(41.76711000094003, -87.6659670000019)"
SR22-02186123,No Water Complaint,WBJ,,DWM - Department of Water Management,Completed,Mobile Device,12/26/2022 12:41:01 PM,12/26/2022 01:00:44 PM,12/26/2022 01:00:44 PM,7421 S KIMBARK AVE,,,,7421,S,KIMBARK,AVE,false,false,,,43,8,,T039,2,03,0324,1,,12,2,12,1186307.874169173,1855962.437663884,41.759892001,-87.5927475,"(41.759892000940006, -87.59274750000193)"
SR22-02186116,No Water Complaint,WBJ,311 City Services,DWM - Department of Water Management,Completed,Phone Call,12/26/2022 12:38:54 PM,12/26/2022 04:11:04 PM,12/26/2022 04:11:04 PM,5253 N MELVINA AVE,,,,5253,N,MELVINA,AVE,false,false,,,11,45,,A009,2,16,1622,25,,12,2,12,1133805.012983952,1934780.706475026,41.977260001,-87.7833225,"(41.97726000094077, -87.7833225000019)"
